account_id,username,trust_score,trust_label,bot_ratio,posts_per_day
acc00571,user_00571,70,Neutral,0.0,9
acc00572,user_00572,70,Neutral,0.0,44
acc00573,user_00573,70,Neutral,0.0,41
acc00574,user_00574,50,Neutral,0.0,63
acc00575,user_00575,70,Neutral,0.0,50
acc00576,user_00576,70,Neutral,0.0,39
acc00577,user_00577,0,Bot/Malicious,1.0,103
acc00578,user_00578,0,Bot/Malicious,1.0,172
acc00579,user_00579,70,Neutral,0.0,37
acc00580,user_00580,50,Neutral,0.0,54
acc00581,user_00581,0,Bot/Malicious,1.0,87
acc00582,user_00582,70,Neutral,0.0,25
acc00583,user_00583,0,Bot/Malicious,1.0,172
acc00584,user_00584,80,Reliable,0.0,37
acc00585,user_00585,0,Bot/Malicious,1.0,85
acc00586,user_00586,70,Neutral,0.0,35
acc00587,user_00587,70,Neutral,0.0,34
acc00588,user_00588,70,Neutral,0.0,7
acc00589,user_00589,65,Neutral,0.0,3
acc00590,user_00590,80,Reliable,0.0,7
acc00591,user_00591,80,Reliable,0.0,32
acc00592,user_00592,0,Bot/Malicious,1.0,65
acc00593,user_00593,70,Neutral,0.0,34
acc00594,user_00594,75,Neutral,0.0,3
acc00595,user_00595,80,Reliable,0.0,7
acc00596,user_00596,60,Neutral,0.0,75
acc00597,user_00597,75,Neutral,0.0,1
acc00598,user_00598,70,Neutral,0.0,6
acc00599,user_00599,50,Neutral,0.0,53
acc00600,user_00600,70,Neutral,0.0,49
acc00601,user_00601,70,Neutral,0.0,6
acc00602,user_00602,80,Reliable,0.0,36
acc00603,user_00603,80,Reliable,0.0,41
acc00604,user_00604,50,Neutral,0.0,68
acc00605,user_00605,50,Neutral,0.0,77
acc00606,user_00606,0,Bot/Malicious,1.0,72
acc00607,user_00607,75,Neutral,0.0,3
acc00608,user_00608,75,Neutral,0.0,1
acc00609,user_00609,0,Bot/Malicious,1.0,118
acc00610,user_00610,50,Neutral,0.0,66
acc00611,user_00611,80,Reliable,0.0,43
acc00612,user_00612,70,Neutral,0.0,27
acc00613,user_00613,0,Bot/Malicious,1.0,178
acc00614,user_00614,0,Bot/Malicious,1.0,80
acc00615,user_00615,70,Neutral,0.0,34
acc00616,user_00616,80,Reliable,0.0,8
acc00617,user_00617,0,Bot/Malicious,1.0,190
acc00618,user_00618,60,Neutral,0.0,71
acc00619,user_00619,80,Reliable,0.0,10
acc00620,user_00620,0,Bot/Malicious,1.0,185
acc00621,user_00621,70,Neutral,0.0,27
acc00622,user_00622,70,Neutral,0.0,32
acc00623,user_00623,80,Reliable,0.0,6
acc00624,user_00624,85,Reliable,0.0,4
acc00625,user_00625,70,Neutral,0.0,9
acc00626,user_00626,70,Neutral,0.0,9
acc00627,user_00627,70,Neutral,0.0,9
acc00628,user_00628,0,Bot/Malicious,1.0,55
acc00629,user_00629,75,Neutral,0.0,4
acc00630,user_00630,0,Bot/Malicious,1.0,138
acc00631,user_00631,85,Reliable,0.0,2
acc00632,user_00632,0,Bot/Malicious,1.0,154
acc00633,user_00633,50,Neutral,0.0,66
acc00634,user_00634,0,Bot/Malicious,1.0,164
acc00635,user_00635,70,Neutral,0.0,9
acc00636,user_00636,0,Bot/Malicious,1.0,80
acc00637,user_00637,80,Reliable,0.0,28
acc00638,user_00638,75,Neutral,0.0,1
acc00639,user_00639,50,Neutral,0.0,54
acc00640,user_00640,75,Neutral,0.0,4
acc00641,user_00641,0,Bot/Malicious,1.0,98
acc00642,user_00642,85,Reliable,0.0,1
acc00643,user_00643,60,Neutral,0.0,69
acc00644,user_00644,75,Neutral,0.0,2
acc00645,user_00645,0,Bot/Malicious,1.0,62
acc00646,user_00646,0,Bot/Malicious,1.0,162
acc00647,user_00647,75,Neutral,0.0,3
acc00648,user_00648,50,Neutral,0.0,56
acc00649,user_00649,50,Neutral,0.0,72
acc00650,user_00650,70,Neutral,0.0,9
acc00651,user_00651,0,Bot/Malicious,1.0,65
acc00652,user_00652,50,Neutral,0.0,78
acc00653,user_00653,0,Bot/Malicious,1.0,192
acc00654,user_00654,50,Neutral,0.0,62
acc00655,user_00655,70,Neutral,0.0,46
acc00656,user_00656,0,Bot/Malicious,1.0,97
acc00657,user_00657,75,Neutral,0.0,4
acc00658,user_00658,0,Bot/Malicious,1.0,64
acc00659,user_00659,0,Bot/Malicious,1.0,192
acc00660,user_00660,70,Neutral,0.0,5
acc00661,user_00661,80,Reliable,0.0,8
acc00662,user_00662,60,Neutral,0.0,66
acc00663,user_00663,0,Bot/Malicious,1.0,146
acc00664,user_00664,75,Neutral,0.0,2
acc00665,user_00665,50,Neutral,0.0,62
acc00666,user_00666,70,Neutral,0.0,6
acc00667,user_00667,85,Reliable,0.0,2
acc00668,user_00668,80,Reliable,0.0,10
acc00669,user_00669,70,Neutral,0.0,9
acc00670,user_00670,0,Bot/Malicious,1.0,186
acc00671,user_00671,0,Bot/Malicious,1.0,142
acc00672,user_00672,80,Reliable,0.0,8
acc00673,user_00673,70,Neutral,0.0,6
acc00674,user_00674,50,Neutral,0.0,75
acc00675,user_00675,70,Neutral,0.0,5
acc00676,user_00676,70,Neutral,0.0,46
acc00677,user_00677,0,Bot/Malicious,1.0,108
acc00678,user_00678,70,Neutral,0.0,8
acc00679,user_00679,70,Neutral,0.0,41
acc00680,user_00680,60,Neutral,0.0,61
acc00681,user_00681,70,Neutral,0.0,6
acc00682,user_00682,50,Neutral,0.0,51
acc00683,user_00683,70,Neutral,0.0,9
acc00684,user_00684,80,Reliable,0.0,23
acc00685,user_00685,75,Neutral,0.0,4
acc00686,user_00686,75,Neutral,0.0,4
acc00687,user_00687,70,Neutral,0.0,10
acc00688,user_00688,50,Neutral,0.0,78
acc00689,user_00689,75,Neutral,0.0,1
acc00690,user_00690,75,Neutral,0.0,1
acc00691,user_00691,60,Neutral,0.0,38
acc00692,user_00692,50,Neutral,0.0,63
acc00693,user_00693,70,Neutral,0.0,9
acc00694,user_00694,50,Neutral,0.0,53
acc00695,user_00695,0,Bot/Malicious,1.0,70
acc00696,user_00696,80,Reliable,0.0,35
acc00697,user_00697,60,Neutral,0.0,72
acc00698,user_00698,50,Neutral,0.0,68
acc00699,user_00699,0,Bot/Malicious,1.0,146
acc00700,user_00700,80,Reliable,0.0,20
acc00701,user_00701,0,Bot/Malicious,1.0,161
acc00702,user_00702,80,Reliable,0.0,9
acc00703,user_00703,70,Neutral,0.0,10
acc00704,user_00704,80,Reliable,0.0,5
acc00705,user_00705,70,Neutral,0.0,22
acc00706,user_00706,70,Neutral,0.0,10
acc00707,user_00707,50,Neutral,0.0,72
acc00708,user_00708,70,Neutral,0.0,10
acc00709,user_00709,0,Bot/Malicious,1.0,188
acc00710,user_00710,80,Reliable,0.0,28
acc00711,user_00711,80,Reliable,0.0,9
acc00712,user_00712,70,Neutral,0.0,7
acc00713,user_00713,50,Neutral,0.0,69
acc00714,user_00714,0,Bot/Malicious,1.0,57
acc00715,user_00715,0,Bot/Malicious,1.0,175
acc00716,user_00716,0,Bot/Malicious,1.0,160
acc00717,user_00717,70,Neutral,0.0,44
acc00718,user_00718,75,Neutral,0.0,2
acc00719,user_00719,0,Bot/Malicious,1.0,89
acc00720,user_00720,0,Bot/Malicious,1.0,77
acc00721,user_00721,0,Bot/Malicious,1.0,163
acc00722,user_00722,75,Neutral,0.0,3
acc00723,user_00723,0,Bot/Malicious,1.0,192
acc00724,user_00724,75,Neutral,0.0,1
acc00725,user_00725,70,Neutral,0.0,10
acc00726,user_00726,0,Bot/Malicious,1.0,53
acc00727,user_00727,80,Reliable,0.0,9
acc00728,user_00728,80,Reliable,0.0,30
acc00729,user_00729,70,Neutral,0.0,5
acc00730,user_00730,75,Neutral,0.0,2
acc00731,user_00731,0,Bot/Malicious,1.0,126
acc00732,user_00732,0,Bot/Malicious,1.0,113
acc00733,user_00733,50,Neutral,0.0,59
acc00734,user_00734,60,Neutral,0.0,5
acc00735,user_00735,80,Reliable,0.0,44
acc00736,user_00736,0,Bot/Malicious,1.0,160
acc00737,user_00737,70,Neutral,0.0,5
acc00738,user_00738,70,Neutral,0.0,32
acc00739,user_00739,0,Bot/Malicious,1.0,131
acc00740,user_00740,60,Neutral,0.0,51
acc00741,user_00741,70,Neutral,0.0,6
acc00742,user_00742,0,Bot/Malicious,1.0,143
acc00743,user_00743,50,Neutral,0.0,54
acc00744,user_00744,80,Reliable,0.0,21
acc00745,user_00745,70,Neutral,0.0,33
acc00746,user_00746,80,Reliable,0.0,24
acc00747,user_00747,0,Bot/Malicious,1.0,85
acc00748,user_00748,0,Bot/Malicious,1.0,89
acc00749,user_00749,0,Bot/Malicious,1.0,68
acc00750,user_00750,70,Neutral,0.0,45
acc00751,user_00751,70,Neutral,0.0,46
acc00752,user_00752,0,Bot/Malicious,1.0,187
acc00753,user_00753,85,Reliable,0.0,2
acc00754,user_00754,70,Neutral,0.0,42
acc00755,user_00755,70,Neutral,0.0,10
acc00756,user_00756,0,Bot/Malicious,1.0,134
acc00757,user_00757,75,Neutral,0.0,2
acc00758,user_00758,50,Neutral,0.0,53
acc00759,user_00759,70,Neutral,0.0,34
acc00760,user_00760,0,Bot/Malicious,1.0,200
acc00761,user_00761,0,Bot/Malicious,1.0,56
acc00762,user_00762,0,Bot/Malicious,1.0,71
acc00763,user_00763,0,Bot/Malicious,1.0,129
acc00764,user_00764,70,Neutral,0.0,9
acc00765,user_00765,80,Reliable,0.0,8
acc00766,user_00766,0,Bot/Malicious,1.0,67
acc00767,user_00767,60,Neutral,0.0,27
acc00768,user_00768,85,Reliable,0.0,3
acc00769,user_00769,70,Neutral,0.0,31
acc00770,user_00770,80,Reliable,0.0,47
acc00771,user_00771,0,Bot/Malicious,1.0,97
acc00772,user_00772,0,Bot/Malicious,1.0,151
acc00773,user_00773,70,Neutral,0.0,8
acc00774,user_00774,75,Neutral,0.0,4
acc00775,user_00775,60,Neutral,0.0,71
acc00776,user_00776,70,Neutral,0.0,9
acc00777,user_00777,70,Neutral,0.0,8
acc00778,user_00778,0,Bot/Malicious,1.0,185
acc00779,user_00779,70,Neutral,0.0,44
acc00780,user_00780,70,Neutral,0.0,6
acc00781,user_00781,80,Reliable,0.0,5
acc00782,user_00782,75,Neutral,0.0,3
acc00783,user_00783,0,Bot/Malicious,1.0,79
acc00784,user_00784,70,Neutral,0.0,9
acc00785,user_00785,70,Neutral,0.0,10
acc00786,user_00786,0,Bot/Malicious,1.0,187
acc00787,user_00787,70,Neutral,0.0,9
acc00788,user_00788,75,Neutral,0.0,3
acc00789,user_00789,80,Reliable,0.0,6
acc00790,user_00790,85,Reliable,0.0,4
acc00791,user_00791,60,Neutral,0.0,52
acc00792,user_00792,50,Neutral,0.0,51
acc00793,user_00793,0,Bot/Malicious,1.0,175
acc00794,user_00794,75,Neutral,0.0,4
acc00795,user_00795,70,Neutral,0.0,9
acc00796,user_00796,0,Bot/Malicious,1.0,194
acc00797,user_00797,70,Neutral,0.0,27
acc00798,user_00798,50,Neutral,0.0,72
acc00799,user_00799,70,Neutral,0.0,8
acc00800,user_00800,75,Neutral,0.0,4
acc00801,user_00801,0,Bot/Malicious,1.0,139
acc00802,user_00802,75,Neutral,0.0,4
acc00803,user_00803,80,Reliable,0.0,42
acc00804,user_00804,70,Neutral,0.0,47
acc00805,user_00805,85,Reliable,0.0,4
acc00806,user_00806,0,Bot/Malicious,1.0,186
acc00807,user_00807,80,Reliable,0.0,6
acc00808,user_00808,80,Reliable,0.0,37
acc00809,user_00809,50,Neutral,0.0,72
acc00810,user_00810,0,Bot/Malicious,1.0,65
acc00811,user_00811,50,Neutral,0.0,75
acc00812,user_00812,80,Reliable,0.0,40
acc00813,user_00813,70,Neutral,0.0,45
acc00814,user_00814,70,Neutral,0.0,37
acc00815,user_00815,0,Bot/Malicious,1.0,69
acc00816,user_00816,50,Neutral,0.0,67
acc00817,user_00817,0,Bot/Malicious,1.0,166
acc00818,user_00818,80,Reliable,0.0,20
acc00819,user_00819,70,Neutral,0.0,49
acc00820,user_00820,0,Bot/Malicious,1.0,66
acc00821,user_00821,80,Reliable,0.0,7
acc00822,user_00822,0,Bot/Malicious,1.0,132
acc00823,user_00823,50,Neutral,0.0,56
acc00824,user_00824,0,Bot/Malicious,1.0,137
acc00825,user_00825,75,Neutral,0.0,1
acc00826,user_00826,0,Bot/Malicious,1.0,54
acc00827,user_00827,20,Bot/Malicious,1.0,50
acc00828,user_00828,50,Neutral,0.0,78
acc00829,user_00829,70,Neutral,0.0,5
acc00830,user_00830,0,Bot/Malicious,1.0,71
acc00831,user_00831,70,Neutral,0.0,30
acc00832,user_00832,0,Bot/Malicious,1.0,109
acc00833,user_00833,60,Neutral,0.0,26
acc00834,user_00834,75,Neutral,0.0,3
acc00835,user_00835,60,Neutral,0.0,48
acc00836,user_00836,0,Bot/Malicious,1.0,80
acc00837,user_00837,70,Neutral,0.0,8
acc00838,user_00838,75,Neutral,0.0,2
acc00839,user_00839,0,Bot/Malicious,1.0,85
acc00840,user_00840,75,Neutral,0.0,3
acc00841,user_00841,80,Reliable,0.0,10
acc00842,user_00842,0,Bot/Malicious,1.0,104
acc00843,user_00843,0,Bot/Malicious,1.0,163
acc00844,user_00844,85,Reliable,0.0,3
acc00845,user_00845,70,Neutral,0.0,44
acc00846,user_00846,75,Neutral,0.0,4
acc00847,user_00847,70,Neutral,0.0,9
acc00848,user_00848,80,Reliable,0.0,38
acc00849,user_00849,50,Neutral,0.0,76
acc00850,user_00850,50,Neutral,0.0,52
acc00851,user_00851,0,Bot/Malicious,1.0,63
acc00852,user_00852,0,Bot/Malicious,1.0,78
acc00853,user_00853,70,Neutral,0.0,24
acc00854,user_00854,0,Bot/Malicious,1.0,83
acc00855,user_00855,0,Bot/Malicious,1.0,189
acc00856,user_00856,0,Bot/Malicious,1.0,68
acc00857,user_00857,70,Neutral,0.0,5
acc00858,user_00858,70,Neutral,0.0,7
acc00859,user_00859,60,Neutral,0.0,52
acc00860,user_00860,70,Neutral,0.0,45
acc00861,user_00861,50,Neutral,0.0,59
acc00862,user_00862,0,Bot/Malicious,1.0,70
acc00863,user_00863,70,Neutral,0.0,9
acc00864,user_00864,60,Neutral,0.0,68
acc00865,user_00865,70,Neutral,0.0,24
acc00866,user_00866,50,Neutral,0.0,74
acc00867,user_00867,70,Neutral,0.0,7
acc00868,user_00868,70,Neutral,0.0,23
acc00869,user_00869,50,Neutral,0.0,67
acc00870,user_00870,80,Reliable,0.0,28
acc00871,user_00871,0,Bot/Malicious,1.0,138
acc00872,user_00872,70,Neutral,0.0,36
acc00873,user_00873,60,Neutral,0.0,69
acc00874,user_00874,75,Neutral,0.0,1
acc00875,user_00875,70,Neutral,0.0,24
acc00876,user_00876,70,Neutral,0.0,24
acc00877,user_00877,0,Bot/Malicious,1.0,64
acc00878,user_00878,0,Bot/Malicious,1.0,90
acc00879,user_00879,60,Neutral,0.0,63
acc00880,user_00880,40,Neutral,0.0,52
acc00881,user_00881,75,Neutral,0.0,4
acc00882,user_00882,0,Bot/Malicious,1.0,88
acc00883,user_00883,60,Neutral,0.0,67
acc00884,user_00884,0,Bot/Malicious,1.0,113
acc00885,user_00885,0,Bot/Malicious,1.0,69
acc00886,user_00886,60,Neutral,0.0,63
acc00887,user_00887,70,Neutral,0.0,9
acc00888,user_00888,0,Bot/Malicious,1.0,122
acc00889,user_00889,70,Neutral,0.0,9
acc00890,user_00890,70,Neutral,0.0,5
acc00891,user_00891,70,Neutral,0.0,35
acc00892,user_00892,0,Bot/Malicious,1.0,100
acc00893,user_00893,65,Neutral,0.0,3
acc00894,user_00894,70,Neutral,0.0,9
acc00895,user_00895,40,Neutral,0.0,76
acc00896,user_00896,80,Reliable,0.0,44
acc00897,user_00897,0,Bot/Malicious,1.0,76
acc00898,user_00898,0,Bot/Malicious,1.0,175
acc00899,user_00899,70,Neutral,0.0,37
acc00900,user_00900,70,Neutral,0.0,9
acc00901,user_00901,0,Bot/Malicious,1.0,167
acc00902,user_00902,70,Neutral,0.0,26
acc00903,user_00903,0,Bot/Malicious,1.0,69
acc00904,user_00904,0,Bot/Malicious,1.0,83
acc00905,user_00905,0,Bot/Malicious,1.0,150
acc00906,user_00906,0,Bot/Malicious,1.0,165
acc00907,user_00907,85,Reliable,0.0,3
acc00908,user_00908,75,Neutral,0.0,2
acc00909,user_00909,0,Bot/Malicious,1.0,154
acc00910,user_00910,70,Neutral,0.0,8
acc00911,user_00911,75,Neutral,0.0,2
acc00912,user_00912,50,Neutral,0.0,64
acc00913,user_00913,0,Bot/Malicious,1.0,87
acc00914,user_00914,0,Bot/Malicious,1.0,151
acc00915,user_00915,0,Bot/Malicious,1.0,116
acc00916,user_00916,0,Bot/Malicious,1.0,165
acc00917,user_00917,75,Neutral,0.0,2
acc00918,user_00918,65,Neutral,0.0,2
acc00919,user_00919,75,Neutral,0.0,3
acc00920,user_00920,60,Neutral,0.0,60
acc00921,user_00921,50,Neutral,0.0,57
acc00922,user_00922,85,Reliable,0.0,4
acc00923,user_00923,85,Reliable,0.0,2
acc00924,user_00924,70,Neutral,0.0,8
acc00925,user_00925,80,Reliable,0.0,47
acc00926,user_00926,0,Bot/Malicious,1.0,57
acc00927,user_00927,70,Neutral,0.0,6
acc00928,user_00928,0,Bot/Malicious,1.0,164
acc00929,user_00929,50,Neutral,0.0,59
acc00930,user_00930,0,Bot/Malicious,1.0,177
acc00931,user_00931,75,Neutral,0.0,2
acc00932,user_00932,0,Bot/Malicious,1.0,101
acc00933,user_00933,50,Neutral,0.0,71
acc00934,user_00934,70,Neutral,0.0,42
acc00935,user_00935,0,Bot/Malicious,1.0,138
acc00936,user_00936,0,Bot/Malicious,1.0,149
acc00937,user_00937,0,Bot/Malicious,1.0,106
acc00938,user_00938,0,Bot/Malicious,1.0,185
acc00939,user_00939,75,Neutral,0.0,2
acc00940,user_00940,0,Bot/Malicious,1.0,186
acc00941,user_00941,80,Reliable,0.0,10
acc00942,user_00942,75,Neutral,0.0,3
acc00943,user_00943,50,Neutral,0.0,64
acc00944,user_00944,50,Neutral,0.0,64
acc00945,user_00945,80,Reliable,0.0,10
acc00946,user_00946,0,Bot/Malicious,1.0,188
acc00947,user_00947,75,Neutral,0.0,2
acc00948,user_00948,75,Neutral,0.0,1
acc00949,user_00949,0,Bot/Malicious,1.0,101
acc00950,user_00950,80,Reliable,0.0,31
acc00951,user_00951,75,Neutral,0.0,3
acc00952,user_00952,85,Reliable,0.0,2
acc00953,user_00953,0,Bot/Malicious,1.0,68
acc00954,user_00954,70,Neutral,0.0,45
acc00955,user_00955,0,Bot/Malicious,1.0,132
acc00956,user_00956,0,Bot/Malicious,1.0,174
acc00957,user_00957,60,Neutral,0.0,55
acc00958,user_00958,0,Bot/Malicious,1.0,107
acc00959,user_00959,70,Neutral,0.0,7
acc00960,user_00960,0,Bot/Malicious,1.0,82
acc00961,user_00961,50,Neutral,0.0,80
acc00962,user_00962,70,Neutral,0.0,22
acc00963,user_00963,70,Neutral,0.0,34
acc00964,user_00964,0,Bot/Malicious,1.0,86
acc00965,user_00965,70,Neutral,0.0,6
acc00966,user_00966,70,Neutral,0.0,6
acc00967,user_00967,85,Reliable,0.0,4
acc00968,user_00968,0,Bot/Malicious,1.0,77
acc00969,user_00969,0,Bot/Malicious,1.0,162
acc00970,user_00970,70,Neutral,0.0,7
acc00971,user_00971,70,Neutral,0.0,44
acc00972,user_00972,60,Neutral,0.0,61
acc00973,user_00973,70,Neutral,0.0,8
acc00974,user_00974,70,Neutral,0.0,6
acc00975,user_00975,0,Bot/Malicious,1.0,93
acc00976,user_00976,70,Neutral,0.0,24
acc00977,user_00977,60,Neutral,0.0,59
acc00978,user_00978,80,Reliable,0.0,7
acc00979,user_00979,50,Neutral,0.0,76
acc00980,user_00980,70,Neutral,0.0,6
acc00981,user_00981,60,Neutral,0.0,55
acc00982,user_00982,0,Bot/Malicious,1.0,122
acc00983,user_00983,70,Neutral,0.0,7
acc00984,user_00984,0,Bot/Malicious,1.0,89
acc00985,user_00985,0,Bot/Malicious,1.0,72
acc00986,user_00986,70,Neutral,0.0,50
acc00987,user_00987,75,Neutral,0.0,3
acc00988,user_00988,0,Bot/Malicious,1.0,79
acc00989,user_00989,0,Bot/Malicious,1.0,117
acc00990,user_00990,0,Bot/Malicious,1.0,97
acc00991,user_00991,70,Neutral,0.0,8
acc00992,user_00992,0,Bot/Malicious,1.0,117
acc00993,user_00993,85,Reliable,0.0,3
acc00994,user_00994,85,Reliable,0.0,2
acc00995,user_00995,80,Reliable,0.0,46
acc00996,user_00996,70,Neutral,0.0,9
acc00997,user_00997,80,Reliable,0.0,46
acc00998,user_00998,0,Bot/Malicious,1.0,196
acc00999,user_00999,0,Bot/Malicious,1.0,70
acc01000,user_01000,60,Neutral,0.0,56
acc01001,user_01001,50,Neutral,0.0,63
acc01002,user_01002,0,Bot/Malicious,1.0,94
acc01003,user_01003,75,Neutral,0.0,4
acc01004,user_01004,70,Neutral,0.0,7
acc01005,user_01005,70,Neutral,0.0,36
acc01006,user_01006,75,Neutral,0.0,2
acc01007,user_01007,80,Reliable,0.0,40
acc01008,user_01008,0,Bot/Malicious,1.0,53
acc01009,user_01009,60,Neutral,0.0,53
acc01010,user_01010,0,Bot/Malicious,1.0,88
acc01011,user_01011,60,Neutral,0.0,68
acc01012,user_01012,80,Reliable,0.0,10
acc01013,user_01013,0,Bot/Malicious,1.0,187
acc01014,user_01014,0,Bot/Malicious,1.0,117
acc01015,user_01015,50,Neutral,0.0,58
acc01016,user_01016,0,Bot/Malicious,1.0,153
acc01017,user_01017,50,Neutral,0.0,64
acc01018,user_01018,0,Bot/Malicious,1.0,110
acc01019,user_01019,0,Bot/Malicious,1.0,145
acc01020,user_01020,0,Bot/Malicious,1.0,129
acc01021,user_01021,50,Neutral,0.0,63
acc01022,user_01022,0,Bot/Malicious,1.0,163
acc01023,user_01023,70,Neutral,0.0,46
acc01024,user_01024,70,Neutral,0.0,8
acc01025,user_01025,0,Bot/Malicious,1.0,182
acc01026,user_01026,80,Reliable,0.0,9
acc01027,user_01027,0,Bot/Malicious,1.0,179
acc01028,user_01028,50,Neutral,0.0,76
acc01029,user_01029,85,Reliable,0.0,4
acc01030,user_01030,70,Neutral,0.0,8
acc01031,user_01031,70,Neutral,0.0,5
acc01032,user_01032,0,Bot/Malicious,1.0,81
acc01033,user_01033,0,Bot/Malicious,1.0,175
acc01034,user_01034,0,Bot/Malicious,1.0,200
acc01035,user_01035,80,Reliable,0.0,5
acc01036,user_01036,0,Bot/Malicious,1.0,57
acc01037,user_01037,60,Neutral,0.0,69
acc01038,user_01038,85,Reliable,0.0,4
acc01039,user_01039,70,Neutral,0.0,46
acc01040,user_01040,70,Neutral,0.0,20
acc01041,user_01041,80,Reliable,0.0,10
acc01042,user_01042,0,Bot/Malicious,1.0,128
acc01043,user_01043,0,Bot/Malicious,1.0,158
acc01044,user_01044,0,Bot/Malicious,1.0,167
acc01045,user_01045,0,Bot/Malicious,1.0,183
acc01046,user_01046,60,Neutral,0.0,26
acc01047,user_01047,0,Bot/Malicious,1.0,193
acc01048,user_01048,0,Bot/Malicious,1.0,126
acc01049,user_01049,70,Neutral,0.0,6
acc01050,user_01050,0,Bot/Malicious,1.0,116
acc01051,user_01051,70,Neutral,0.0,39
acc01052,user_01052,85,Reliable,0.0,1
acc01053,user_01053,80,Reliable,0.0,40
acc01054,user_01054,70,Neutral,0.0,8
acc01055,user_01055,0,Bot/Malicious,1.0,153
acc01056,user_01056,50,Neutral,0.0,65
acc01057,user_01057,50,Neutral,0.0,65
acc01058,user_01058,50,Neutral,0.0,70
acc01059,user_01059,80,Reliable,0.0,39
acc01060,user_01060,50,Neutral,0.0,76
acc01061,user_01061,70,Neutral,0.0,8
acc01062,user_01062,50,Neutral,0.0,71
acc01063,user_01063,80,Reliable,0.0,6
acc01064,user_01064,0,Bot/Malicious,1.0,107
acc01065,user_01065,0,Bot/Malicious,1.0,145
acc01066,user_01066,0,Bot/Malicious,1.0,80
acc01067,user_01067,50,Neutral,0.0,57
acc01068,user_01068,0,Bot/Malicious,1.0,99
acc01069,user_01069,70,Neutral,0.0,44
acc01070,user_01070,75,Neutral,0.0,3
acc01071,user_01071,0,Bot/Malicious,1.0,195
acc01072,user_01072,0,Bot/Malicious,1.0,96
acc01073,user_01073,0,Bot/Malicious,1.0,95
acc01074,user_01074,70,Neutral,0.0,8
acc01075,user_01075,80,Reliable,0.0,10
acc01076,user_01076,75,Neutral,0.0,3
acc01077,user_01077,0,Bot/Malicious,1.0,153
acc01078,user_01078,75,Neutral,0.0,1
acc01079,user_01079,0,Bot/Malicious,1.0,53
acc01080,user_01080,60,Neutral,0.0,32
acc01081,user_01081,50,Neutral,0.0,66
acc01082,user_01082,0,Bot/Malicious,1.0,129
acc01083,user_01083,50,Neutral,0.0,57
acc01084,user_01084,80,Reliable,0.0,5
acc01085,user_01085,50,Neutral,0.0,53
acc01086,user_01086,0,Bot/Malicious,1.0,84
acc01087,user_01087,85,Reliable,0.0,3
acc01088,user_01088,85,Reliable,0.0,4
acc01089,user_01089,70,Neutral,0.0,21
acc01090,user_01090,80,Reliable,0.0,6
acc01091,user_01091,80,Reliable,0.0,7
acc01092,user_01092,50,Neutral,0.0,59
acc01093,user_01093,80,Reliable,0.0,26
acc01094,user_01094,70,Neutral,0.0,27
acc01095,user_01095,70,Neutral,0.0,9
acc01096,user_01096,85,Reliable,0.0,4
acc01097,user_01097,70,Neutral,0.0,5
acc01098,user_01098,50,Neutral,0.0,53
acc01099,user_01099,70,Neutral,0.0,28
acc01100,user_01100,50,Neutral,0.0,59
acc01101,user_01101,70,Neutral,0.0,8
acc01102,user_01102,0,Bot/Malicious,1.0,183
acc01103,user_01103,70,Neutral,0.0,46
acc01104,user_01104,60,Neutral,0.0,51
acc01105,user_01105,0,Bot/Malicious,1.0,134
acc01106,user_01106,80,Reliable,0.0,25
acc01107,user_01107,50,Neutral,0.0,62
acc01108,user_01108,70,Neutral,0.0,9
acc01109,user_01109,70,Neutral,0.0,5
acc01110,user_01110,0,Bot/Malicious,1.0,117
acc01111,user_01111,85,Reliable,0.0,1
acc01112,user_01112,70,Neutral,0.0,40
acc01113,user_01113,65,Neutral,0.0,1
acc01114,user_01114,70,Neutral,0.0,30
acc01115,user_01115,0,Bot/Malicious,1.0,118
acc01116,user_01116,0,Bot/Malicious,1.0,137
acc01117,user_01117,0,Bot/Malicious,1.0,166
acc01118,user_01118,0,Bot/Malicious,1.0,157
acc01119,user_01119,85,Reliable,0.0,1
acc01120,user_01120,0,Bot/Malicious,1.0,173
acc01121,user_01121,0,Bot/Malicious,1.0,96
acc01122,user_01122,0,Bot/Malicious,1.0,57
acc01123,user_01123,50,Neutral,0.0,77
acc01124,user_01124,0,Bot/Malicious,1.0,78
acc01125,user_01125,75,Neutral,0.0,2
acc01126,user_01126,80,Reliable,0.0,9
acc01127,user_01127,50,Neutral,0.0,56
acc01128,user_01128,0,Bot/Malicious,1.0,182
acc01129,user_01129,70,Neutral,0.0,26
