account_id,username,created_at,followers,following,posts_per_day,credibility
acc00470,CryptoBot3367,2024-10-13,155,1543,98,low
acc00471,HodlBot895,2024-06-02,912,345,51,medium
acc00472,MoonTrader8186,2024-11-05,152,645,185,low
acc00473,AlphaSignal2163,2021-08-25,37749,265,6,high
acc00474,DefiShark1196,2024-01-05,701,169,20,medium
acc00475,ChainKing991,2024-12-05,101,1537,123,low
acc00476,SmartWhale6940,2024-05-17,511,184,60,medium
acc00477,SmartAnalyst2502,2024-02-24,185,417,25,medium
acc00478,ChainWalker8789,2024-03-05,500,700,60,medium
acc00479,MoonBot7168,2024-05-22,966,344,23,medium
acc00480,MoonWhale1901,2021-12-07,40627,361,1,high
acc00481,DefiQueen208,2024-11-19,35,1936,52,low
acc00482,SafeSignal8569,2022-03-16,47736,182,3,high
acc00483,DefiBot1935,2024-12-01,7,1186,159,low
acc00484,SmartQueen4309,2024-11-20,147,1785,69,low
acc00485,SafeGuru5901,2024-07-15,127,1660,92,low
acc00486,DefiBot1686,2024-12-25,146,1880,79,low
acc00487,SmartKing722,2023-08-28,1305,175,1,high
acc00488,AlphaWhale2459,2024-08-08,9,1632,157,low
acc00489,AlphaTrader6820,2023-11-25,47704,213,5,high
acc00490,FastSignal1957,2022-02-20,44627,76,3,high
acc00491,SmartKing6569,2020-04-19,30980,493,5,high
acc00492,AlphaQueen9062,2024-10-01,2,1255,101,low
acc00493,FastBot3975,2024-10-03,94,1711,176,low
acc00494,SmartTrader2467,2020-01-12,27372,62,4,high
acc00495,AlphaKing5489,2024-01-02,877,773,44,medium
acc00496,BlockQueen3362,2024-04-13,343,529,51,medium
acc00497,DefiBot1525,2020-03-11,15669,482,9,high
acc00498,AlphaShark1392,2024-10-25,24,1535,84,low
acc00499,HodlQueen9698,2024-04-21,163,545,62,medium
acc00500,ChainBot4277,2023-08-16,21144,460,7,high
acc00501,AlphaSignal7418,2024-02-23,339,176,80,medium
acc00502,DefiAnalyst1786,2020-08-31,7424,134,8,high
acc00503,AlphaWhale1979,2024-10-17,91,925,165,low
acc00504,SafeBot1965,2024-07-22,40,1905,127,low
acc00505,FastKing3523,2024-06-12,977,435,29,medium
acc00506,ChainSignal6493,2022-03-10,3708,396,5,high
acc00507,DefiKing6626,2024-12-17,115,1638,190,low
acc00508,MoonShark1670,2023-06-04,9661,112,1,high
acc00509,ChainWalker3247,2023-07-05,26752,240,2,high
acc00510,FastBot1229,2024-01-06,166,302,77,medium
acc00511,SafeWalker1507,2024-06-25,967,949,71,medium
acc00512,MoonKing7553,2024-07-14,43,1675,160,low
acc00513,HodlShark484,2024-03-16,799,536,31,medium
acc00514,ChainWalker4506,2024-08-28,114,804,58,low
acc00515,FastAnalyst4027,2024-05-06,402,610,46,medium
acc00516,SafeKing1438,2024-02-25,492,240,46,medium
acc00517,SmartTrader8908,2023-05-21,1779,245,6,high
acc00518,SmartShark5637,2024-12-29,144,1528,132,low
acc00519,BlockWalker428,2024-09-04,152,948,57,low
acc00520,CryptoShark8675,2024-09-12,196,1696,109,low
acc00521,MoonTrader3952,2021-02-20,35475,467,1,high
acc00522,FastWhale5814,2023-12-25,11884,140,4,high
acc00523,AlphaSignal9693,2024-01-07,820,817,42,medium
acc00524,FastWalker9226,2024-07-04,292,956,71,medium
acc00525,SmartBot2877,2024-10-08,9,684,64,low
acc00526,FastTrader327,2022-03-30,31825,50,6,high
acc00527,ChainWalker5583,2024-05-20,281,921,74,medium
acc00528,CryptoKing2421,2024-10-26,180,790,78,low
acc00529,AlphaQueen6121,2024-05-17,778,505,57,medium
acc00530,AlphaBot5286,2020-08-01,10822,424,7,high
acc00531,SafeSignal2855,2024-05-18,675,810,76,medium
acc00532,AlphaTrader9650,2024-06-08,279,487,39,medium
acc00533,BlockWalker2912,2024-05-22,101,818,80,medium
acc00534,HodlAnalyst531,2024-02-06,716,425,78,medium
acc00535,ChainAnalyst1706,2024-07-01,608,244,41,medium
acc00536,MoonTrader5683,2024-03-04,271,751,76,medium
acc00537,AlphaShark187,2021-02-17,14241,177,2,high
acc00538,BlockQueen21,2024-07-14,98,1397,157,low
acc00539,HodlShark6205,2021-07-01,36284,242,2,high
acc00540,FastTrader2665,2024-09-30,18,568,125,low
acc00541,AlphaBot1716,2020-04-27,22900,137,7,high
acc00542,MoonGuru1526,2021-06-10,39430,364,8,high
acc00543,CryptoWhale2704,2024-04-28,544,260,23,medium
acc00544,AlphaTrader3113,2021-09-29,46191,333,9,high
acc00545,BlockBot3892,2024-07-23,12,1304,196,low
acc00546,SafeWalker894,2024-03-12,103,537,25,medium
acc00547,FastShark3272,2024-07-23,6,923,93,low
acc00548,BlockQueen7759,2024-06-13,218,415,70,medium
acc00549,SafeShark4342,2024-07-22,164,1614,149,low
acc00550,AlphaWhale6053,2020-10-18,29714,72,5,high
acc00551,SafeBot3707,2024-12-14,68,1655,65,low
acc00552,MoonQueen5633,2023-06-11,35984,261,10,high
acc00553,SmartKing6343,2023-06-27,34747,264,9,high
acc00554,SafeAnalyst3861,2024-04-03,406,180,45,medium
acc00555,CryptoGuru9359,2024-06-24,629,919,56,medium
acc00556,FastWalker1971,2024-07-04,875,559,31,medium
acc00557,ChainTrader2068,2020-03-09,28246,90,7,high
acc00558,DefiAnalyst4226,2021-05-13,48151,463,2,high
acc00559,HodlGuru6511,2022-05-09,21873,488,5,high
acc00560,SafeKing9627,2024-04-12,900,529,27,medium
acc00561,DefiWalker9284,2024-10-27,149,705,77,low
acc00562,MoonBot8776,2024-06-20,452,998,46,medium
acc00563,HodlShark9373,2024-10-31,121,576,94,low
acc00564,HodlWalker9973,2024-11-14,177,1322,59,low
acc00565,AlphaTrader808,2024-11-26,121,1050,145,low
acc00566,AlphaBot5095,2021-03-13,32718,489,2,high
acc00567,DefiBot7260,2023-04-19,21528,187,7,high
acc00568,MoonTrader7238,2024-02-12,943,516,67,medium
acc00569,SmartSignal921,2024-10-13,40,634,129,low
acc00570,SmartWhale2223,2024-06-01,971,636,76,medium
acc00571,CryptoWalker3159,2024-06-19,952,305,73,medium
acc00572,ChainKing7479,2020-03-21,24117,410,4,high
acc00573,AlphaShark8276,2024-09-20,162,753,57,low
acc00574,AlphaShark9733,2021-11-25,12138,495,8,high
acc00575,SmartSignal5641,2024-02-02,957,364,67,medium
acc00576,MoonBot450,2024-03-17,150,266,74,medium
acc00577,ChainTrader3689,2024-05-12,311,375,61,medium
acc00578,SmartKing146,2024-10-05,33,1825,94,low
acc00579,CryptoTrader4136,2024-04-29,924,412,65,medium
acc00580,BlockWhale6169,2024-06-15,457,570,36,medium
acc00581,SafeBot8531,2023-07-06,41368,253,10,high
acc00582,CryptoGuru6132,2022-05-24,42924,354,10,high
acc00583,BlockQueen7893,2024-07-17,86,1066,133,low
acc00584,BlockBot3087,2024-08-03,132,992,64,low
acc00585,HodlSignal2293,2024-05-21,126,771,51,medium
acc00586,BlockWhale6629,2024-09-18,188,572,199,low
acc00587,FastTrader5623,2024-05-22,830,327,63,medium
acc00588,SafeSignal8312,2024-02-29,965,274,73,medium
acc00589,SmartWalker4814,2024-01-20,582,231,67,medium
acc00590,SmartWalker5500,2024-11-09,22,955,140,low
acc00591,BlockWhale5429,2021-08-02,17576,349,5,high
acc00592,MoonShark880,2024-12-20,162,1695,198,low
acc00593,MoonShark3188,2024-04-08,222,988,63,medium
acc00594,SmartBot6769,2024-07-15,38,781,101,low
acc00595,HodlAnalyst7497,2024-08-01,80,1965,96,low
acc00596,SafeSignal2898,2021-05-03,42082,79,1,high
acc00597,BlockTrader2763,2024-10-24,195,824,175,low
acc00598,DefiAnalyst7106,2022-09-13,28641,256,7,high
acc00599,HodlKing619,2024-10-16,51,1996,145,low
acc00600,AlphaGuru3123,2020-01-30,44851,52,4,high
acc00601,AlphaBot2113,2020-06-10,25636,307,10,high
acc00602,DefiQueen750,2024-08-31,74,1433,183,low
acc00603,SmartSignal7106,2024-06-22,803,237,41,medium
acc00604,AlphaTrader2702,2024-12-28,103,539,108,low
acc00605,DefiTrader360,2022-07-07,33571,136,2,high
acc00606,CryptoWhale4191,2024-12-01,136,1776,62,low
acc00607,CryptoQueen324,2024-01-11,806,218,46,medium
acc00608,HodlQueen8967,2024-08-23,121,1937,89,low
acc00609,CryptoBot6896,2022-10-26,7117,389,9,high
acc00610,FastAnalyst2248,2024-09-24,26,1547,80,low
acc00611,MoonQueen8155,2024-08-12,155,909,117,low
acc00612,ChainSignal6714,2024-02-28,264,140,55,medium
acc00613,ChainShark5417,2024-08-19,0,526,72,low
acc00614,FastShark2444,2020-05-21,34035,88,2,high
acc00615,ChainShark4851,2024-08-25,118,602,75,low
acc00616,CryptoBot5902,2023-06-01,44852,210,7,high
acc00617,MoonQueen752,2024-01-03,972,241,62,medium
acc00618,DefiSignal5858,2024-06-23,548,736,37,medium
acc00619,MoonSignal5616,2024-02-06,216,510,45,medium
acc00620,BlockWhale7836,2024-12-07,107,1828,92,low
acc00621,DefiKing2612,2020-06-12,27764,352,8,high
acc00622,SafeWalker6222,2024-06-01,467,726,21,medium
acc00623,DefiShark7998,2024-01-23,521,551,22,medium
acc00624,BlockSignal203,2023-01-01,44928,318,10,high
acc00625,FastTrader5543,2024-04-11,635,804,64,medium
acc00626,MoonWhale4073,2024-04-04,454,779,63,medium
acc00627,HodlWalker9148,2024-06-23,727,155,20,medium
acc00628,DefiGuru7689,2024-06-15,607,990,30,medium
acc00629,SafeSignal3947,2021-05-31,18729,75,9,high
acc00630,SmartWhale6608,2023-06-25,15900,90,8,high
acc00631,FastShark1443,2024-12-18,127,1415,130,low
acc00632,SafeKing1682,2021-09-20,27523,68,9,high
acc00633,CryptoQueen9900,2024-05-01,752,411,76,medium
acc00634,SmartTrader7475,2024-07-04,449,472,72,medium
acc00635,ChainShark5440,2022-05-22,41116,357,8,high
acc00636,AlphaShark1869,2024-01-20,877,774,34,medium
acc00637,AlphaSignal4784,2022-05-02,34708,241,2,high
acc00638,DefiShark2302,2023-07-02,47479,430,7,high
acc00639,BlockAnalyst3210,2020-10-20,8413,486,7,high
acc00640,SafeTrader5537,2020-06-18,27662,73,10,high
acc00641,SafeShark9656,2022-02-24,9323,305,1,high
acc00642,CryptoGuru7092,2024-06-12,699,594,79,medium
acc00643,DefiAnalyst2846,2024-05-22,934,231,26,medium
acc00644,FastAnalyst5274,2024-10-10,98,1357,113,low
acc00645,HodlSignal4820,2024-09-30,34,782,155,low
acc00646,SmartBot8976,2024-06-17,421,828,67,medium
acc00647,ChainTrader3436,2024-05-02,831,397,63,medium
acc00648,DefiWalker8256,2024-10-18,177,1804,132,low
acc00649,MoonSignal9213,2024-04-04,696,684,80,medium
acc00650,HodlGuru4685,2024-06-20,967,532,71,medium
acc00651,SmartQueen415,2021-08-16,10024,77,1,high
acc00652,BlockWalker4696,2022-11-29,16920,124,1,high
acc00653,BlockTrader8867,2024-01-08,467,933,48,medium
acc00654,FastGuru3676,2023-03-01,42909,337,7,high
acc00655,SmartBot770,2023-12-12,25507,248,7,high
acc00656,AlphaGuru882,2024-01-04,861,357,32,medium
acc00657,SafeTrader6026,2024-05-27,702,659,67,medium
acc00658,ChainTrader4820,2024-03-29,281,799,24,medium
acc00659,DefiGuru1956,2021-08-10,3163,269,5,high
acc00660,BlockWalker2637,2024-04-24,966,361,20,medium
acc00661,SafeWalker655,2024-08-03,82,1722,63,low
acc00662,FastBot8038,2024-06-03,686,663,42,medium
acc00663,AlphaGuru3604,2020-10-14,34618,84,9,high
acc00664,HodlGuru8799,2021-09-20,6525,228,4,high
acc00665,AlphaSignal5912,2021-04-03,14816,435,10,high
acc00666,SafeGuru145,2024-01-24,784,454,48,medium
acc00667,FastAnalyst3995,2020-03-04,45231,214,7,high
acc00668,HodlBot8852,2023-01-31,19035,62,9,high
acc00669,SmartGuru7301,2024-10-07,11,1107,99,low
acc00670,SmartQueen1573,2024-08-06,197,1601,186,low
acc00671,MoonTrader3493,2023-09-07,45418,267,2,high
acc00672,SmartWhale1182,2023-03-08,45460,128,1,high
acc00673,AlphaKing1434,2024-07-19,13,864,114,low
acc00674,MoonAnalyst3730,2024-06-26,364,517,44,medium
acc00675,HodlWhale5184,2024-07-08,99,1878,80,low
acc00676,CryptoAnalyst1037,2024-05-27,863,699,22,medium
acc00677,MoonSignal8239,2024-01-22,396,905,63,medium
acc00678,FastQueen4613,2024-11-30,112,1281,151,low
acc00679,CryptoShark2562,2024-04-14,325,239,67,medium
acc00680,SmartBot2361,2024-08-31,173,1993,145,low
acc00681,SmartGuru2317,2020-07-12,3237,52,10,high
acc00682,HodlGuru8971,2024-07-03,187,412,33,medium
acc00683,AlphaTrader6761,2024-06-25,761,971,52,medium
acc00684,DefiWalker3618,2022-08-18,17063,149,2,high
acc00685,FastKing8993,2021-12-19,42749,331,2,high
acc00686,MoonBot1609,2024-08-12,185,1689,174,low
acc00687,AlphaWalker3843,2024-07-24,72,1768,67,low
acc00688,AlphaShark7384,2021-05-27,40892,387,5,high
acc00689,FastWalker9267,2024-04-21,473,927,40,medium
acc00690,DefiKing5132,2024-08-21,56,1958,161,low
acc00691,AlphaWalker5433,2024-12-22,122,1447,164,low
acc00692,BlockShark9039,2024-07-26,44,1822,70,low
acc00693,DefiGuru3219,2024-08-25,187,1783,69,low
acc00694,MoonKing8310,2024-05-03,131,932,57,medium
acc00695,HodlAnalyst3486,2024-06-25,137,664,36,medium
acc00696,SmartShark2436,2024-03-13,501,328,77,medium
acc00697,BlockWalker7614,2024-04-08,622,192,45,medium
acc00698,SmartKing3914,2024-12-16,157,1901,92,low
acc00699,DefiShark2609,2024-02-05,679,679,62,medium
acc00700,SafeSignal663,2020-12-07,32458,168,2,high
acc00701,AlphaTrader702,2024-11-11,52,1560,142,low
acc00702,SafeShark761,2024-07-12,166,1163,76,low
acc00703,SmartBot4315,2024-04-23,657,683,31,medium
acc00704,HodlSignal9629,2024-11-08,19,1558,114,low
acc00705,ChainGuru6650,2024-09-11,88,1497,173,low
acc00706,CryptoGuru2277,2024-03-27,269,335,24,medium
acc00707,BlockTrader2462,2024-02-07,261,470,58,medium
acc00708,MoonTrader6794,2024-06-07,438,837,27,medium
acc00709,SafeShark3453,2024-10-27,41,1825,155,low
acc00710,ChainKing2096,2022-06-11,39320,132,3,high
acc00711,SmartKing9377,2024-01-30,157,270,36,medium
acc00712,SmartWhale9820,2022-05-27,42287,59,5,high
acc00713,ChainShark9938,2022-01-04,32066,137,4,high
acc00714,FastWalker9547,2024-12-11,196,872,180,low
acc00715,DefiSignal7430,2024-10-28,151,640,108,low
acc00716,HodlWalker1779,2024-07-08,51,1570,179,low
acc00717,HodlWalker9921,2024-01-20,281,587,77,medium
acc00718,FastKing8707,2024-04-08,870,220,25,medium
acc00719,DefiAnalyst8836,2024-12-12,0,1889,160,low
acc00720,HodlSignal712,2024-05-16,642,539,34,medium
acc00721,HodlSignal9651,2024-12-08,189,1926,197,low
acc00722,HodlWalker4171,2022-01-13,15737,489,2,high
acc00723,FastGuru6696,2024-08-24,48,511,51,low
acc00724,SmartQueen8516,2024-01-03,484,770,33,medium
acc00725,AlphaWhale5936,2024-01-22,258,536,61,medium
acc00726,BlockBot8784,2024-03-24,678,474,59,medium
acc00727,HodlTrader6771,2024-10-20,200,1641,173,low
acc00728,AlphaGuru9092,2022-01-23,17131,207,10,high
acc00729,HodlWalker1952,2024-11-27,58,1414,91,low
acc00730,ChainGuru6563,2023-05-08,22679,460,9,high
acc00731,CryptoWalker6376,2024-05-04,105,923,25,medium
acc00732,SafeAnalyst7134,2020-05-18,4699,184,4,high
acc00733,MoonAnalyst619,2024-11-22,98,1320,183,low
acc00734,FastKing2872,2024-11-06,126,1399,52,low
acc00735,SmartBot3191,2020-02-24,39789,311,9,high
acc00736,ChainAnalyst2777,2024-05-11,136,468,35,medium
acc00737,CryptoWalker1423,2024-02-24,898,509,42,medium
acc00738,HodlWhale9603,2024-02-09,630,115,67,medium
acc00739,MoonQueen9005,2024-02-26,843,949,55,medium
acc00740,AlphaSignal4531,2024-02-14,720,299,49,medium
acc00741,FastKing4278,2024-08-07,104,1536,77,low
acc00742,MoonGuru4822,2024-03-08,219,922,52,medium
acc00743,SmartAnalyst4099,2024-11-16,113,1272,194,low
acc00744,ChainSignal7518,2024-11-14,117,1701,57,low
acc00745,MoonBot1107,2024-09-17,162,951,108,low
acc00746,HodlSignal8463,2024-10-17,2,1935,117,low
acc00747,BlockQueen6537,2022-11-14,49572,470,6,high
acc00748,SmartWalker7808,2021-05-04,23669,161,10,high
acc00749,DefiTrader8176,2024-11-25,51,980,111,low
acc00750,ChainTrader3323,2024-12-14,63,1766,141,low
acc00751,MoonQueen1286,2022-11-17,43978,302,10,high
acc00752,SmartKing7902,2021-08-01,41176,211,8,high
acc00753,BlockShark2997,2024-05-29,623,386,45,medium
acc00754,FastWalker888,2022-03-29,28233,294,9,high
acc00755,SmartSignal6451,2023-08-31,45479,447,3,high
acc00756,MoonGuru7538,2024-09-04,176,517,53,low
acc00757,ChainWhale9520,2024-01-21,433,470,59,medium
acc00758,DefiGuru4307,2024-08-20,68,1465,137,low
acc00759,DefiShark6946,2024-08-14,107,1935,145,low
acc00760,HodlBot7385,2024-08-08,146,768,197,low
acc00761,ChainQueen4423,2024-06-06,341,668,47,medium
acc00762,ChainWalker2451,2024-10-04,2,861,157,low
acc00763,DefiGuru8749,2024-11-21,80,1496,126,low
acc00764,SmartAnalyst782,2024-09-20,25,1914,91,low
acc00765,ChainBot7808,2023-07-29,41778,99,8,high
acc00766,AlphaBot5915,2024-03-11,673,670,79,medium
acc00767,AlphaKing6747,2024-07-28,89,1891,100,low
acc00768,FastGuru2860,2024-06-01,391,463,40,medium
acc00769,SmartShark7323,2024-06-22,180,490,59,medium
acc00770,SafeWalker2746,2024-11-06,86,1363,196,low
acc00771,MoonQueen2655,2024-09-09,58,1142,131,low
acc00772,BlockBot9919,2024-05-06,504,377,76,medium
acc00773,AlphaAnalyst8536,2024-09-30,105,842,97,low
acc00774,DefiTrader4123,2023-03-03,46420,433,2,high
acc00775,DefiWhale1688,2020-05-30,4680,499,8,high
acc00776,CryptoKing6505,2024-04-12,883,185,26,medium
acc00777,FastWalker1382,2024-11-09,99,1133,108,low
acc00778,BlockShark2072,2020-07-24,35020,479,3,high
acc00779,CryptoSignal5329,2023-09-06,31705,289,9,high
acc00780,SmartShark2214,2024-11-17,138,862,166,low
acc00781,FastWhale8577,2024-05-05,754,646,39,medium
acc00782,SafeGuru3722,2024-12-08,22,1404,128,low
acc00783,HodlBot2552,2024-09-01,2,500,183,low
acc00784,AlphaBot7688,2022-04-13,1045,402,8,high
acc00785,BlockKing7053,2024-12-06,74,1722,109,low
acc00786,SmartSignal3090,2021-10-03,37236,273,7,high
acc00787,DefiWhale6200,2020-12-10,17734,90,7,high
acc00788,ChainGuru4455,2024-02-26,764,860,54,medium
acc00789,HodlTrader1122,2024-08-09,34,1093,78,low
acc00790,SafeAnalyst7419,2024-02-23,817,737,51,medium
acc00791,AlphaKing2493,2020-03-20,35559,61,3,high
acc00792,BlockBot2049,2023-01-18,29232,422,1,high
acc00793,MoonWalker242,2022-02-07,14733,225,7,high
acc00794,SafeSignal7598,2024-11-17,8,1176,70,low
acc00795,CryptoBot6430,2020-04-22,36098,290,3,high
acc00796,BlockWhale207,2020-07-10,47337,177,7,high
acc00797,ChainKing3264,2024-10-02,188,692,183,low
acc00798,ChainShark6376,2024-05-13,419,430,30,medium
acc00799,CryptoGuru8535,2024-01-25,359,592,60,medium
acc00800,ChainSignal854,2024-12-19,170,946,78,low
acc00801,HodlSignal247,2020-09-18,18594,349,2,high
acc00802,ChainKing689,2024-10-25,200,1914,171,low
acc00803,FastWalker6085,2024-05-30,191,354,30,medium
acc00804,MoonAnalyst5545,2024-11-29,160,622,65,low
acc00805,DefiGuru1760,2024-07-29,124,976,131,low
acc00806,AlphaShark3162,2024-01-06,805,486,42,medium
acc00807,DefiBot647,2024-04-05,823,548,55,medium
acc00808,SmartShark3110,2024-10-23,47,1613,139,low
acc00809,SafeBot9809,2024-12-29,141,828,67,low
acc00810,DefiShark4845,2024-06-09,369,654,43,medium
acc00811,CryptoGuru6211,2024-11-24,47,538,143,low
acc00812,ChainSignal1038,2024-05-08,651,938,44,medium
acc00813,SmartShark9036,2020-08-29,40676,194,6,high
acc00814,AlphaQueen1578,2024-10-14,168,636,61,low
acc00815,DefiKing3311,2020-06-17,32309,148,2,high
acc00816,FastWhale8027,2022-03-29,41392,409,10,high
acc00817,CryptoSignal3617,2024-10-30,183,645,53,low
acc00818,SafeQueen7669,2023-05-31,42372,81,6,high
acc00819,HodlSignal956,2024-06-09,731,372,53,medium
acc00820,MoonBot1277,2020-12-03,34544,99,2,high
acc00821,ChainGuru6314,2024-02-07,297,638,62,medium
acc00822,FastWalker9150,2023-03-11,37078,262,2,high
acc00823,FastSignal7516,2024-05-17,781,537,76,medium
acc00824,DefiWalker9011,2021-09-17,33575,222,3,high
acc00825,FastShark5773,2024-06-25,422,663,40,medium
acc00826,HodlWhale5300,2024-10-31,61,1653,189,low
acc00827,HodlGuru4163,2021-07-15,30148,279,7,high
acc00828,CryptoBot9761,2020-01-28,34422,119,5,high
acc00829,BlockTrader3520,2023-08-24,21137,61,5,high
acc00830,SmartGuru9350,2024-06-29,685,258,26,medium
acc00831,SafeSignal2558,2020-08-05,17866,237,10,high
acc00832,ChainBot4921,2020-05-24,37887,254,10,high
acc00833,MoonSignal7906,2020-09-27,32499,472,10,high
acc00834,FastBot613,2023-02-11,38267,245,2,high
acc00835,AlphaSignal7116,2021-10-11,8399,495,4,high
acc00836,FastKing6267,2024-01-12,412,636,22,medium
acc00837,SmartAnalyst2451,2024-09-06,128,1929,106,low
acc00838,CryptoWhale7301,2023-03-17,39502,344,9,high
acc00839,ChainWhale4748,2023-05-08,26342,125,3,high
acc00840,MoonShark9363,2024-11-26,12,1622,152,low
acc00841,MoonWhale8222,2024-09-27,198,1929,83,low
acc00842,SafeGuru3246,2022-01-29,26407,383,10,high
acc00843,SmartAnalyst8590,2021-01-19,16380,86,5,high
acc00844,AlphaAnalyst1468,2024-07-26,171,1347,158,low
acc00845,AlphaTrader5255,2024-09-09,152,1842,56,low
acc00846,DefiSignal7246,2024-11-03,37,1402,61,low
acc00847,ChainSignal2556,2023-03-25,48242,486,2,high
acc00848,CryptoTrader2420,2023-09-13,19353,57,6,high
acc00849,MoonBot7374,2024-04-02,123,439,33,medium
acc00850,SmartTrader3340,2024-04-17,635,868,36,medium
acc00851,SafeAnalyst2316,2024-05-15,815,784,21,medium
acc00852,FastGuru713,2024-08-23,43,623,122,low
acc00853,FastBot870,2021-12-25,43410,54,2,high
acc00854,BlockSignal1768,2024-07-08,74,1829,148,low
acc00855,HodlGuru1632,2023-11-07,21173,298,10,high
acc00856,MoonWalker3259,2024-04-08,568,674,79,medium
acc00857,CryptoKing4054,2024-06-29,642,412,41,medium
acc00858,HodlWalker302,2024-09-10,175,1220,140,low
acc00859,BlockTrader8213,2024-02-24,931,163,60,medium
acc00860,HodlKing9093,2024-08-28,57,810,137,low
acc00861,DefiQueen6263,2024-10-14,173,1754,108,low
acc00862,ChainAnalyst2503,2024-09-25,79,1739,134,low
acc00863,SmartWalker3388,2024-11-08,35,1689,188,low
acc00864,ChainWalker5063,2024-05-14,822,636,78,medium
acc00865,HodlWalker9255,2023-11-27,10857,212,2,high
acc00866,SmartQueen3017,2024-03-03,959,1000,29,medium
acc00867,CryptoSignal6784,2024-03-21,410,553,67,medium
acc00868,BlockWalker3080,2024-01-22,234,289,21,medium
acc00869,FastBot9923,2024-04-21,727,336,58,medium
acc00870,ChainKing5887,2020-05-05,45598,449,8,high
acc00871,SmartAnalyst7681,2023-01-13,43070,241,3,high
acc00872,SafeShark2254,2024-08-05,49,963,58,low
acc00873,CryptoBot6768,2024-08-17,190,1874,101,low
acc00874,MoonWalker7198,2023-09-11,40939,300,6,high
acc00875,ChainWhale6634,2024-12-02,10,1745,147,low
