account_id,username,created_at,followers,following,posts_per_day,credibility
acc00521,user_00521,2024-08-26,40961,630,37,medium
acc00522,user_00522,2024-09-28,32936,1322,54,medium
acc00523,user_00523,2022-05-13,38053,325,10,high
acc00524,user_00524,2022-12-26,39658,701,10,high
acc00525,user_00525,2022-09-09,1859,176,22,medium
acc00526,user_00526,2024-04-05,42672,441,10,high
acc00527,user_00527,2023-04-10,41876,72,46,medium
acc00528,user_00528,2024-03-11,42068,1969,189,low
acc00529,user_00529,2024-04-26,44891,841,173,low
acc00530,user_00530,2024-10-19,45128,132,166,low
acc00531,user_00531,2023-11-03,31735,961,8,high
acc00532,user_00532,2023-04-21,9415,650,6,high
acc00533,user_00533,2022-12-12,22634,826,40,medium
acc00534,user_00534,2023-07-24,36808,227,6,high
acc00535,user_00535,2023-09-12,8029,557,111,low
acc00536,user_00536,2024-08-10,6344,113,113,low
acc00537,user_00537,2022-08-01,40329,866,148,low
acc00538,user_00538,2022-09-21,21458,1922,3,high
acc00539,user_00539,2024-02-16,12440,1572,66,medium
acc00540,user_00540,2023-07-24,30593,1031,8,high
acc00541,user_00541,2024-12-09,5901,1945,177,low
acc00542,user_00542,2023-09-21,15776,450,179,low
acc00543,user_00543,2024-11-13,3312,586,42,medium
acc00544,user_00544,2024-03-15,35172,26,170,low
acc00545,user_00545,2024-08-17,17332,1499,7,high
acc00546,user_00546,2023-12-24,2965,830,153,low
acc00547,user_00547,2023-06-06,12756,752,10,high
acc00548,user_00548,2024-10-18,25319,1042,38,medium
acc00549,user_00549,2024-03-21,40844,1403,190,low
acc00550,user_00550,2024-08-23,6336,816,27,medium
acc00551,user_00551,2023-06-10,23960,1556,136,low
acc00552,user_00552,2023-04-26,33365,832,4,high
acc00553,user_00553,2024-11-16,2550,290,22,medium
acc00554,user_00554,2022-10-01,31047,1073,41,medium
acc00555,user_00555,2023-04-22,33784,296,88,low
acc00556,user_00556,2024-07-19,25752,1272,131,low
acc00557,user_00557,2024-03-01,38910,698,73,medium
acc00558,user_00558,2023-07-30,34887,1013,73,medium
acc00559,user_00559,2024-03-01,31122,1680,56,medium
acc00560,user_00560,2024-01-28,44158,234,6,high
acc00561,user_00561,2024-02-21,47534,1796,199,low
acc00562,user_00562,2024-12-05,39119,981,60,medium
acc00563,user_00563,2023-05-21,14912,1487,198,low
acc00564,user_00564,2023-08-29,11174,1083,10,high
acc00565,user_00565,2023-04-08,24916,312,66,medium
acc00566,user_00566,2024-11-30,37523,1951,35,medium
acc00567,user_00567,2024-06-20,1241,913,27,medium
acc00568,user_00568,2024-07-30,27063,1424,157,low
acc00569,user_00569,2023-08-07,40073,1895,7,high
acc00570,user_00570,2023-01-10,9049,1072,65,low
acc00571,user_00571,2024-02-04,43399,989,9,high
acc00572,user_00572,2024-02-15,11349,951,44,medium
acc00573,user_00573,2023-06-22,23218,1394,41,medium
acc00574,user_00574,2023-03-15,45436,551,63,medium
acc00575,user_00575,2024-06-19,16155,581,50,medium
acc00576,user_00576,2024-05-16,19504,1589,39,medium
acc00577,user_00577,2023-01-26,46202,1011,103,low
acc00578,user_00578,2024-01-10,36732,1922,172,low
acc00579,user_00579,2024-03-13,7987,1184,37,medium
acc00580,user_00580,2023-12-10,25856,1686,54,medium
acc00581,user_00581,2024-03-10,2756,599,87,low
acc00582,user_00582,2024-01-13,28991,1353,25,medium
acc00583,user_00583,2024-05-27,13242,1705,172,low
acc00584,user_00584,2022-05-22,36832,1435,37,medium
acc00585,user_00585,2024-09-12,40349,1527,85,low
acc00586,user_00586,2024-04-28,3326,1381,35,medium
acc00587,user_00587,2023-03-20,15259,117,34,medium
acc00588,user_00588,2024-01-29,47012,977,7,high
acc00589,user_00589,2024-12-27,36067,1912,3,high
acc00590,user_00590,2023-03-05,31175,987,7,high
acc00591,user_00591,2022-11-19,18824,667,32,medium
acc00592,user_00592,2022-06-17,5862,1345,65,low
acc00593,user_00593,2023-07-04,48410,1490,34,medium
acc00594,user_00594,2023-11-01,11520,1922,3,high
acc00595,user_00595,2022-10-18,32465,391,7,high
acc00596,user_00596,2022-05-29,18970,1805,75,medium
acc00597,user_00597,2024-03-02,37221,1244,1,high
acc00598,user_00598,2024-03-16,29776,1323,6,high
acc00599,user_00599,2023-08-15,8794,1752,53,medium
acc00600,user_00600,2024-03-28,12636,1666,49,medium
acc00601,user_00601,2024-07-19,47914,949,6,high
acc00602,user_00602,2022-12-28,12202,38,36,medium
acc00603,user_00603,2022-10-15,19334,1172,41,medium
acc00604,user_00604,2024-06-18,11501,1261,68,medium
acc00605,user_00605,2023-11-13,28029,1065,77,medium
acc00606,user_00606,2023-11-18,43860,205,72,low
acc00607,user_00607,2023-09-01,21207,1926,3,high
acc00608,user_00608,2024-04-09,25137,492,1,high
acc00609,user_00609,2022-05-01,21602,628,118,low
acc00610,user_00610,2023-05-26,749,545,66,medium
acc00611,user_00611,2023-01-23,15486,137,43,medium
acc00612,user_00612,2023-09-13,20106,337,27,medium
acc00613,user_00613,2022-06-01,46108,1586,178,low
acc00614,user_00614,2023-03-19,19335,762,80,low
acc00615,user_00615,2024-05-22,8753,989,34,medium
acc00616,user_00616,2022-11-28,39697,775,8,high
acc00617,user_00617,2022-06-12,30856,1561,190,low
acc00618,user_00618,2023-02-21,14313,1570,71,medium
acc00619,user_00619,2022-07-22,5365,1086,10,high
acc00620,user_00620,2023-01-12,23709,169,185,low
acc00621,user_00621,2024-10-30,35890,1859,27,medium
acc00622,user_00622,2023-05-26,35170,316,32,medium
acc00623,user_00623,2022-08-11,34101,914,6,high
acc00624,user_00624,2022-12-29,38217,1011,4,high
acc00625,user_00625,2023-10-03,3646,938,9,high
acc00626,user_00626,2023-11-03,29936,1164,9,high
acc00627,user_00627,2023-09-16,44090,1662,9,high
acc00628,user_00628,2023-11-23,16676,1682,55,low
acc00629,user_00629,2023-05-20,4786,102,4,high
acc00630,user_00630,2023-01-15,4178,1118,138,low
acc00631,user_00631,2022-05-21,30937,74,2,high
acc00632,user_00632,2024-07-01,8875,1578,154,low
acc00633,user_00633,2023-03-12,27548,776,66,medium
acc00634,user_00634,2022-07-26,24739,779,164,low
acc00635,user_00635,2024-08-18,42830,1771,9,high
acc00636,user_00636,2024-07-03,35209,814,80,low
acc00637,user_00637,2022-12-18,14594,1719,28,medium
acc00638,user_00638,2024-03-02,30343,1389,1,high
acc00639,user_00639,2023-10-25,34860,786,54,medium
acc00640,user_00640,2023-09-18,22685,327,4,high
acc00641,user_00641,2022-05-18,47515,1577,98,low
acc00642,user_00642,2022-09-26,43266,868,1,high
acc00643,user_00643,2022-05-19,1025,502,69,medium
acc00644,user_00644,2024-09-20,38924,78,2,high
acc00645,user_00645,2024-04-26,48532,100,62,low
acc00646,user_00646,2024-05-07,35373,454,162,low
acc00647,user_00647,2023-08-05,18957,489,3,high
acc00648,user_00648,2024-02-10,37845,1234,56,medium
acc00649,user_00649,2024-02-08,15525,628,72,medium
acc00650,user_00650,2024-05-20,27103,625,9,high
acc00651,user_00651,2023-06-11,38775,1811,65,low
acc00652,user_00652,2024-07-06,41025,1400,78,medium
acc00653,user_00653,2023-08-13,3072,715,192,low
acc00654,user_00654,2023-12-08,34371,662,62,medium
acc00655,user_00655,2023-11-10,9779,624,46,medium
acc00656,user_00656,2022-11-21,35253,979,97,low
acc00657,user_00657,2024-02-29,46371,305,4,high
acc00658,user_00658,2023-06-06,27045,1992,64,low
acc00659,user_00659,2023-07-09,8787,805,192,low
acc00660,user_00660,2024-06-07,21644,1334,5,high
acc00661,user_00661,2022-08-18,24318,199,8,high
acc00662,user_00662,2022-09-05,12483,115,66,medium
acc00663,user_00663,2023-02-12,39647,1244,146,low
acc00664,user_00664,2024-06-23,49918,1213,2,high
acc00665,user_00665,2023-06-09,14222,991,62,medium
acc00666,user_00666,2024-02-26,1004,443,6,high
acc00667,user_00667,2022-11-29,49435,990,2,high
acc00668,user_00668,2023-01-12,13402,822,10,high
acc00669,user_00669,2024-02-07,18550,789,9,high
acc00670,user_00670,2023-03-09,23544,641,186,low
acc00671,user_00671,2023-07-26,32589,964,142,low
acc00672,user_00672,2022-11-14,20986,1882,8,high
acc00673,user_00673,2024-02-16,27127,103,6,high
acc00674,user_00674,2024-05-20,48578,308,75,medium
acc00675,user_00675,2023-06-15,38275,1196,5,high
acc00676,user_00676,2024-03-05,9988,411,46,medium
acc00677,user_00677,2023-12-10,37341,1716,108,low
acc00678,user_00678,2023-06-18,42900,1942,8,high
acc00679,user_00679,2024-04-13,32022,1989,41,medium
acc00680,user_00680,2022-12-06,32151,953,61,medium
acc00681,user_00681,2024-07-12,9172,1485,6,high
acc00682,user_00682,2024-06-27,35529,1324,51,medium
acc00683,user_00683,2024-11-28,4871,1945,9,high
acc00684,user_00684,2022-11-11,418,854,23,medium
acc00685,user_00685,2024-10-24,46345,319,4,high
acc00686,user_00686,2023-08-03,29885,774,4,high
acc00687,user_00687,2023-03-20,43696,1922,10,high
acc00688,user_00688,2023-08-26,43206,1009,78,medium
acc00689,user_00689,2023-07-07,36152,852,1,high
acc00690,user_00690,2023-07-09,47329,572,1,high
acc00691,user_00691,2024-12-15,32913,1675,38,medium
acc00692,user_00692,2023-10-19,11748,229,63,medium
acc00693,user_00693,2024-08-02,15792,403,9,high
acc00694,user_00694,2024-04-18,23228,557,53,medium
acc00695,user_00695,2023-12-16,26609,950,70,low
acc00696,user_00696,2023-01-19,14801,624,35,medium
acc00697,user_00697,2022-08-17,5283,1348,72,medium
acc00698,user_00698,2024-11-30,6127,840,68,medium
acc00699,user_00699,2023-06-16,31195,124,146,low
acc00700,user_00700,2023-01-13,11231,179,20,medium
acc00701,user_00701,2023-03-13,21710,1168,161,low
acc00702,user_00702,2022-06-05,2788,480,9,high
acc00703,user_00703,2023-09-03,17766,105,10,high
acc00704,user_00704,2022-06-26,35588,1164,5,high
acc00705,user_00705,2024-07-02,20610,42,22,medium
acc00706,user_00706,2024-08-07,49299,1690,10,high
acc00707,user_00707,2023-11-21,5042,622,72,medium
acc00708,user_00708,2024-04-30,37138,1719,10,high
acc00709,user_00709,2024-01-28,25155,1557,188,low
acc00710,user_00710,2022-10-15,45174,1493,28,medium
acc00711,user_00711,2022-11-30,22666,119,9,high
acc00712,user_00712,2024-05-09,4981,707,7,high
acc00713,user_00713,2023-04-14,39033,822,69,medium
acc00714,user_00714,2023-03-24,17912,1614,57,low
acc00715,user_00715,2024-05-13,23318,1142,175,low
acc00716,user_00716,2024-06-25,44544,1209,160,low
acc00717,user_00717,2024-10-06,40541,614,44,medium
acc00718,user_00718,2024-10-09,17561,325,2,high
acc00719,user_00719,2022-12-06,25534,658,89,low
acc00720,user_00720,2024-09-30,340,1941,77,low
acc00721,user_00721,2023-12-30,49895,562,163,low
acc00722,user_00722,2024-10-04,12280,892,3,high
acc00723,user_00723,2023-06-13,33583,845,192,low
acc00724,user_00724,2024-10-02,23194,1145,1,high
acc00725,user_00725,2023-04-30,21261,1778,10,high
acc00726,user_00726,2024-03-09,27119,804,53,low
acc00727,user_00727,2022-06-20,15908,1181,9,high
acc00728,user_00728,2023-01-31,24951,357,30,medium
acc00729,user_00729,2024-02-28,17590,1019,5,high
acc00730,user_00730,2024-07-14,28486,575,2,high
acc00731,user_00731,2023-08-25,5041,749,126,low
acc00732,user_00732,2022-12-25,40962,1025,113,low
acc00733,user_00733,2024-06-15,30006,229,59,medium
acc00734,user_00734,2024-12-26,25932,690,5,high
acc00735,user_00735,2022-10-01,21596,911,44,medium
acc00736,user_00736,2022-09-19,42666,1227,160,low
acc00737,user_00737,2024-02-08,39532,1950,5,high
acc00738,user_00738,2023-08-30,20590,373,32,medium
acc00739,user_00739,2024-03-09,48160,1433,131,low
acc00740,user_00740,2022-04-17,37740,1611,51,medium
acc00741,user_00741,2023-12-13,18369,1682,6,high
acc00742,user_00742,2024-09-07,36952,419,143,low
acc00743,user_00743,2024-07-01,44676,1582,54,medium
acc00744,user_00744,2022-05-02,47658,955,21,medium
acc00745,user_00745,2023-10-11,19092,1712,33,medium
acc00746,user_00746,2022-09-16,26813,1388,24,medium
acc00747,user_00747,2023-03-25,19846,505,85,low
acc00748,user_00748,2022-12-31,27730,1626,89,low
acc00749,user_00749,2023-09-30,39186,991,68,low
acc00750,user_00750,2023-07-04,33201,1901,45,medium
acc00751,user_00751,2023-06-25,2409,1629,46,medium
acc00752,user_00752,2023-05-04,41823,1882,187,low
acc00753,user_00753,2022-11-06,16268,1356,2,high
acc00754,user_00754,2024-07-15,42401,1264,42,medium
acc00755,user_00755,2023-03-13,44398,1334,10,high
acc00756,user_00756,2022-04-19,28210,226,134,low
acc00757,user_00757,2024-04-12,14549,1055,2,high
acc00758,user_00758,2023-06-10,38044,1418,53,medium
acc00759,user_00759,2023-10-03,24518,811,34,medium
acc00760,user_00760,2023-01-25,32798,318,200,low
acc00761,user_00761,2023-08-26,6851,615,56,low
acc00762,user_00762,2024-09-05,47851,300,71,low
acc00763,user_00763,2024-01-16,29840,1616,129,low
acc00764,user_00764,2023-08-26,22826,985,9,high
acc00765,user_00765,2022-12-24,45663,936,8,high
acc00766,user_00766,2024-02-29,2928,1669,67,low
acc00767,user_00767,2024-12-09,22483,1337,27,medium
acc00768,user_00768,2022-05-25,48528,509,3,high
acc00769,user_00769,2023-06-16,10494,687,31,medium
acc00770,user_00770,2022-04-26,30281,484,47,medium
acc00771,user_00771,2024-06-25,41974,1356,97,low
acc00772,user_00772,2024-12-03,48325,1267,151,low
acc00773,user_00773,2023-05-06,28151,806,8,high
acc00774,user_00774,2024-06-05,18241,1550,4,high
acc00775,user_00775,2022-10-09,4100,1192,71,medium
acc00776,user_00776,2024-06-24,23972,677,9,high
acc00777,user_00777,2024-09-07,17193,1383,8,high
acc00778,user_00778,2022-04-18,41884,651,185,low
acc00779,user_00779,2023-04-17,25725,1212,44,medium
acc00780,user_00780,2024-01-07,30006,1274,6,high
acc00781,user_00781,2022-06-06,40270,1218,5,high
acc00782,user_00782,2024-02-16,7724,498,3,high
acc00783,user_00783,2024-06-28,24464,1430,79,low
acc00784,user_00784,2023-12-01,27409,1231,9,high
acc00785,user_00785,2023-12-06,27724,390,10,high
acc00786,user_00786,2023-01-22,42287,1916,187,low
acc00787,user_00787,2024-07-15,32089,601,9,high
acc00788,user_00788,2024-02-14,29556,1278,3,high
acc00789,user_00789,2022-05-03,628,1002,6,high
acc00790,user_00790,2022-09-20,25162,1983,4,high
acc00791,user_00791,2023-03-05,32438,847,52,medium
acc00792,user_00792,2023-11-03,46539,1730,51,medium
acc00793,user_00793,2024-07-14,5417,1167,175,low
acc00794,user_00794,2024-03-08,2142,572,4,high
acc00795,user_00795,2024-03-12,11023,1608,9,high
acc00796,user_00796,2022-12-03,32460,1135,194,low
acc00797,user_00797,2023-05-26,7484,558,27,medium
acc00798,user_00798,2023-12-23,35523,1694,72,medium
acc00799,user_00799,2023-06-22,14322,880,8,high
acc00800,user_00800,2024-03-03,2112,931,4,high
acc00801,user_00801,2022-08-03,5700,909,139,low
acc00802,user_00802,2024-06-01,48340,1214,4,high
acc00803,user_00803,2022-08-04,46579,1259,42,medium
acc00804,user_00804,2024-07-16,40380,295,47,medium
acc00805,user_00805,2022-09-30,3890,1177,4,high
acc00806,user_00806,2024-03-20,39115,1113,186,low
acc00807,user_00807,2023-01-12,19178,602,6,high
acc00808,user_00808,2022-05-02,33712,1853,37,medium
acc00809,user_00809,2024-09-26,8885,1981,72,medium
acc00810,user_00810,2024-03-24,42984,269,65,low
acc00811,user_00811,2024-08-19,16362,309,75,medium
acc00812,user_00812,2022-09-06,16223,1569,40,medium
acc00813,user_00813,2023-08-19,9317,1192,45,medium
acc00814,user_00814,2023-03-31,27146,778,37,medium
acc00815,user_00815,2023-03-25,6101,835,69,low
acc00816,user_00816,2024-03-23,45528,1927,67,medium
acc00817,user_00817,2022-05-04,31984,680,166,low
acc00818,user_00818,2022-07-27,48019,200,20,medium
acc00819,user_00819,2023-03-23,43525,1438,49,medium
acc00820,user_00820,2022-10-10,35024,824,66,low
acc00821,user_00821,2022-09-10,13883,1023,7,high
acc00822,user_00822,2022-09-06,18585,701,132,low
acc00823,user_00823,2024-08-21,37102,1755,56,medium
acc00824,user_00824,2022-07-01,44731,1571,137,low
acc00825,user_00825,2024-09-22,41037,1615,1,high
acc00826,user_00826,2024-08-27,10353,913,54,low
acc00827,user_00827,2022-04-26,28036,424,50,low
acc00828,user_00828,2024-08-19,42598,628,78,medium
acc00829,user_00829,2024-09-28,42899,748,5,high
acc00830,user_00830,2023-12-18,43549,1860,71,low
acc00831,user_00831,2024-11-09,25974,1291,30,medium
acc00832,user_00832,2023-10-20,42957,196,109,low
acc00833,user_00833,2024-12-31,13986,986,26,medium
acc00834,user_00834,2023-05-05,14823,1073,3,high
acc00835,user_00835,2024-12-23,528,1434,48,medium
acc00836,user_00836,2022-08-05,27676,1431,80,low
acc00837,user_00837,2024-10-21,15004,794,8,high
acc00838,user_00838,2024-09-18,20535,762,2,high
acc00839,user_00839,2023-12-07,49358,1800,85,low
acc00840,user_00840,2024-10-23,34767,1163,3,high
acc00841,user_00841,2023-03-08,10755,911,10,high
acc00842,user_00842,2023-03-30,49038,320,104,low
acc00843,user_00843,2022-08-05,14237,187,163,low
acc00844,user_00844,2022-11-23,8071,1217,3,high
acc00845,user_00845,2024-01-08,28140,654,44,medium
acc00846,user_00846,2024-03-24,42245,182,4,high
acc00847,user_00847,2023-04-27,39322,1486,9,high
acc00848,user_00848,2022-10-27,45251,64,38,medium
acc00849,user_00849,2024-02-28,13464,1070,76,medium
acc00850,user_00850,2024-06-22,49010,812,52,medium
acc00851,user_00851,2022-10-22,15685,1023,63,low
acc00852,user_00852,2024-04-30,32740,1316,78,low
acc00853,user_00853,2023-07-11,790,749,24,medium
acc00854,user_00854,2023-12-02,37249,871,83,low
acc00855,user_00855,2023-02-02,11322,1572,189,low
acc00856,user_00856,2024-12-15,38493,148,68,low
acc00857,user_00857,2024-05-26,2610,1899,5,high
acc00858,user_00858,2023-08-02,18775,1297,7,high
acc00859,user_00859,2022-11-08,27225,877,52,medium
acc00860,user_00860,2024-10-09,41978,1108,45,medium
acc00861,user_00861,2024-07-29,18184,181,59,medium
acc00862,user_00862,2023-07-28,13316,1664,70,low
acc00863,user_00863,2024-02-02,25606,1211,9,high
acc00864,user_00864,2022-08-31,42587,1404,68,medium
acc00865,user_00865,2024-02-19,45788,905,24,medium
acc00866,user_00866,2024-05-02,3794,510,74,medium
acc00867,user_00867,2024-09-05,29712,1263,7,high
acc00868,user_00868,2024-02-20,43652,1528,23,medium
acc00869,user_00869,2024-07-06,7827,35,67,medium
acc00870,user_00870,2023-01-14,743,345,28,medium
acc00871,user_00871,2023-07-16,33896,1613,138,low
acc00872,user_00872,2024-07-15,24370,269,36,medium
acc00873,user_00873,2022-07-22,17613,1511,69,medium
acc00874,user_00874,2024-01-24,28136,567,1,high
acc00875,user_00875,2024-04-07,46682,1190,24,medium
acc00876,user_00876,2023-08-12,29831,1056,24,medium
acc00877,user_00877,2023-08-09,37151,351,64,low
acc00878,user_00878,2024-04-15,6743,1841,90,low
acc00879,user_00879,2022-12-23,7558,477,63,medium
acc00880,user_00880,2024-12-30,2886,1768,52,medium
acc00881,user_00881,2024-11-15,30917,755,4,high
acc00882,user_00882,2024-07-02,2317,1142,88,low
acc00883,user_00883,2023-03-02,27483,469,67,medium
acc00884,user_00884,2023-11-02,47204,665,113,low
acc00885,user_00885,2023-05-27,24432,254,69,low
acc00886,user_00886,2022-06-23,3451,377,63,medium
acc00887,user_00887,2024-11-15,26275,151,9,high
acc00888,user_00888,2022-11-01,20361,680,122,low
acc00889,user_00889,2023-09-22,522,765,9,high
acc00890,user_00890,2023-06-04,19917,1524,5,high
acc00891,user_00891,2023-09-14,24135,1221,35,medium
acc00892,user_00892,2022-12-13,35819,1567,100,low
acc00893,user_00893,2024-12-26,26872,58,3,high
acc00894,user_00894,2024-01-13,41677,1729,9,high
acc00895,user_00895,2024-12-23,21955,12,76,medium
acc00896,user_00896,2022-08-16,48370,1499,44,medium
acc00897,user_00897,2024-06-05,34721,497,76,low
acc00898,user_00898,2022-04-23,3925,301,175,low
acc00899,user_00899,2024-09-28,2877,1896,37,medium
acc00900,user_00900,2023-11-06,45930,1844,9,high
acc00901,user_00901,2022-04-10,49014,183,167,low
acc00902,user_00902,2023-08-03,8749,1315,26,medium
acc00903,user_00903,2023-05-06,37212,137,69,low
acc00904,user_00904,2024-05-04,19115,544,83,low
acc00905,user_00905,2023-01-15,48192,678,150,low
acc00906,user_00906,2024-03-29,15309,162,165,low
acc00907,user_00907,2022-10-26,38319,233,3,high
acc00908,user_00908,2024-07-17,29462,964,2,high
